id,name_short,name,name_long
526231,Ost.OSS - nouze,Ost.OSS v obl.civil. nouz. hospodářství-Prevence soc.a krim,Činnost ostatních orgánů státní správy v oblasti civilního nouzového hospodářství-Program sociální prevence a prevence kriminality
526232,Ost.OSS - nouze,Ost.OSS v obl.civil. nouz. hospodářství-Protidrog.politika,Činnost ostatních orgánů státní správy v oblasti civilního nouzového hospodářství-Program protidrogové politiky
526233,Ost.OSS - nouze,Ost.OSS v obl.civil. nouz. hospodářství-Integr.romské kom.,Činnost ostatních orgánů státní správy v oblasti civilního nouzového hospodářství-Podpora projektů integrace příslušníků romské komunity
526234,Ost.OSS - nouze,Ost.OSS v obl.civil. nouz. hospodářství-Příprava kriz.sit.,Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5269,Ost.spr.kriz.st.,Ost. správa v oblasti opatření pro kriz. stavy,Ostatní správa v oblasti hospodářských opatření pro krizové stavy
526900,Ost.spr.kriz.st.,Ost. správa v oblasti opatření pro kriz. stavy,Ostatní správa v oblasti hospodářských opatření pro krizové stavy
526930,Ost.spr.kriz.st.,Ost. správa v obl.opatř. pro kriz. stavy-Zahr.rozvoj.spolup.,Ostatní správa v oblasti hospodářských opatření pro krizové stavy-Zahraniční rozvojová spolupráce
526931,Ost.spr.kriz.st.,Ost. správa v obl.opatř. pro kriz. stavy-Prevence soc.a krim,Ostatní správa v oblasti hospodářských opatření pro krizové stavy-Program sociální prevence a prevence kriminality
526932,Ost.spr.kriz.st.,Ost. správa v obl.opatř. pro kriz. stavy-Protidrog.politika,Ostatní správa v oblasti hospodářských opatření pro krizové stavy-Program protidrogové politiky
526933,Ost.spr.kriz.st.,Ost. správa v obl.opatř. pro kriz. stavy-Integr.romské kom.,Ostatní správa v oblasti hospodářských opatření pro krizové stavy-Podpora projektů integrace příslušníků romské komunity
526934,Ost.spr.kriz.st.,Ost. správa v obl.opatř. pro kriz. stavy-Příprava kriz.sit.,Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
527,Krizové řízení,Krizové řízení,Krizové řízení
5271,ÚO kriz.říz.,Činnost orgánů krizového řízení na ústř. úrovni,Činnost orgánů krizového řízení na ústřední úrovni a dalších správních úřadů v oblasti krizového řízení
527100,ÚO kriz.říz.,Činnost orgánů krizového řízení na ústř. úrovni,Činnost orgánů krizového řízení na ústřední úrovni a dalších správních úřadů v oblasti krizového řízení
527130,ÚO kriz.říz.,Činn.orgánů krizov.řízení na ústř.úrovni-Zahr.rozvoj.spolup.,Činnost orgánů krizového řízení na ústřední úrovni a dalších správních úřadů v oblasti krizového řízení-Zahraniční rozvojová spolupráce
527131,ÚO kriz.říz.,Činn.orgánů krizov.řízení na ústř.úrovni-Prevence soc.a krim,Činnost orgánů krizového řízení na ústřední úrovni a dalších správních úřadů v oblasti krizového řízení-Program sociální prevence a prevence kriminality
527132,ÚO kriz.říz.,Činn.orgánů krizov.řízení na ústř.úrovni-Protidrog.politika,Činnost orgánů krizového řízení na ústřední úrovni a dalších správních úřadů v oblasti krizového řízení-Program protidrogové politiky
527133,ÚO kriz.říz.,Činn.orgánů krizov.řízení na ústř.úrovni-Integr.romské kom.,Činnost orgánů krizového řízení na ústřední úrovni a dalších správních úřadů v oblasti krizového řízení-Podpora projektů integrace příslušníků romské komunity
527134,ÚO kriz.říz.,Činn.orgánů krizov.řízení na ústř.úrovni-Příprava kriz.sit.,Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5272,ÚzO kriz.říz.,Činnost orgánů krizového řízení na územní úrovni,Činnost orgánů krizového řízení na územní úrovni a dalších územních správních úřadů v oblasti krizového řízení
527200,ÚzO kriz.říz.,Činnost orgánů krizového řízení na územní úrovni,Činnost orgánů krizového řízení na územní úrovni a dalších územních správních úřadů v oblasti krizového řízení
527230,ÚzO kriz.říz.,Činn.org.krizového řízení na územ.úrovni-Zahr.rozvoj.spolup.,Činnost orgánů krizového řízení na územní úrovni a dalších územních správních úřadů v oblasti krizového řízení-Zahraniční rozvojová spolupráce
527231,ÚzO kriz.říz.,Činn.org.krizového řízení na územ.úrovni-Prevence soc.a krim,Činnost orgánů krizového řízení na územní úrovni a dalších územních správních úřadů v oblasti krizového řízení-Program sociální prevence a prevence kriminality
527232,ÚzO kriz.říz.,Činn.org.krizového řízení na územ.úrovni-Protidrog.politika,Činnost orgánů krizového řízení na územní úrovni a dalších územních správních úřadů v oblasti krizového řízení-Program protidrogové politiky
527233,ÚzO kriz.říz.,Činn.org.krizového řízení na územ.úrovni-Integr.romské kom.,Činnost orgánů krizového řízení na územní úrovni a dalších územních správních úřadů v oblasti krizového řízení-Podpora projektů integrace příslušníků romské komunity
527234,ÚzO kriz.říz.,Činn.org.krizového řízení na územ.úrovni-Příprava kriz.sit.,Činnost orgánů krizového řízení na územní úrovni a dalších územních správních úřadů v oblasti krizového řízení-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5273,Ost.spr.kriz.říz,Ostatní správa v oblasti krizového řízení,Ostatní správa v oblasti krizového řízení
527300,Ost.spr.kriz.říz,Ostatní správa v oblasti krizového řízení,Ostatní správa v oblasti krizového řízení
527330,Ost.spr.kriz.říz,Ost.správa v oblasti krizového řízení-Zahr.rozvoj.spolup.,Ostatní správa v oblasti krizového řízení-Zahraniční rozvojová spolupráce
527331,Ost.spr.kriz.říz,Ost.správa v oblasti krizového řízení-Prevence soc.a krim,Ostatní správa v oblasti krizového řízení-Program sociální prevence a prevence kriminality
527332,Ost.spr.kriz.říz,Ost.správa v oblasti krizového řízení-Protidrog.politika,Ostatní správa v oblasti krizového řízení-Program protidrogové politiky
527333,Ost.spr.kriz.říz,Ost.správa v oblasti krizového řízení-Integr.romské kom.,Ostatní správa v oblasti krizového řízení-Podpora projektů integrace příslušníků romské komunity
527334,Ost.spr.kriz.říz,Ost.správa v oblasti krizového řízení-Příprava kriz.sit.,Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5274,Podpora kriz.říz,Podpora krizového řízení a nouzového plánování,Podpora krizového řízení a nouzového plánování
527400,Podpora kriz.říz,Podpora krizového řízení a nouzového plánování,Podpora krizového řízení a nouzového plánování
527430,Podpora kriz.říz,Podp.kriz.řízení a nouzového plánování-Zahr.rozvoj.spolup.,Podpora krizového řízení a nouzového plánování-Zahraniční rozvojová spolupráce
527431,Podpora kriz.říz,Podp.kriz.řízení a nouzového plánování-Prevence soc.a krim,Podpora krizového řízení a nouzového plánování-Program sociální prevence a prevence kriminality
527432,Podpora kriz.říz,Podp.kriz.řízení a nouzového plánování-Protidrog.politika,Podpora krizového řízení a nouzového plánování-Program protidrogové politiky
527433,Podpora kriz.říz,Podp.kriz.řízení a nouzového plánování-Integr.romské kom.,Podpora krizového řízení a nouzového plánování-Podpora projektů integrace příslušníků romské komunity
527434,Podpora kriz.říz,Podp.kriz.řízení a nouzového plánování-Příprava kriz.sit.,Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5279,Zál.kriz.říz.JN,Záležitosti krizového řízení jinde nezařazené,Záležitosti krizového řízení jinde nezařazené
527900,Zál.kriz.říz.JN,Záležitosti krizového řízení jinde nezařazené,Záležitosti krizového řízení jinde nezařazené
527930,Zál.kriz.říz.JN,Záležitosti kriz.řízení jinde nezařazené-Zahr.rozvoj.spolup.,Záležitosti krizového řízení jinde nezařazené-Zahraniční rozvojová spolupráce
527931,Zál.kriz.říz.JN,Záležitosti kriz.řízení jinde nezařazené-Prevence soc.a krim,Záležitosti krizového řízení jinde nezařazené-Program sociální prevence a prevence kriminality
527932,Zál.kriz.říz.JN,Záležitosti kriz.řízení jinde nezařazené-Protidrog.politika,Záležitosti krizového řízení jinde nezařazené-Program protidrogové politiky
527933,Zál.kriz.říz.JN,Záležitosti kriz.řízení jinde nezařazené-Integr.romské kom.,Záležitosti krizového řízení jinde nezařazené-Podpora projektů integrace příslušníků romské komunity
527934,Zál.kriz.říz.JN,Záležitosti kriz.řízení jinde nezařazené-Příprava kriz.sit.,Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
528,VaV civil.připrav.,Výzkum a vývoj v oblasti civil.připravenosti na kriz.stavy,Výzkum a vývoj v oblasti civilní připravenosti na krizové stavy
5281,Výzkum CO,Výzkum a vývoj v oblasti  ochrany obyvatelstva,Výzkum a vývoj v oblasti ochrany obyvatelstva
528100,Výzkum CO,Výzkum a vývoj v oblasti  ochrany obyvatelstva,Výzkum a vývoj v oblasti ochrany obyvatelstva
528110,Výzkum CO,Výzkum a výv. v obl.ochrany obyvatelstva-Inst.podp.výzk.org.,Výzkum a vývoj v oblasti ochrany obyvatelstva-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            
528111,Výzkum CO,Výzkum a výv. v obl.ochrany obyvatelstva-Inst.podp.mezinár.,Výzkum a vývoj v oblasti ochrany obyvatelstva-Institucionální podpora na mezinárodní spolupráci ČR ve výzkumu a vývoji
528119,Výzkum CO,Výzkum a výv. v obl.ochrany obyvatelstva-Ostat.instit.podp.,Výzkum a vývoj v oblasti ochrany obyvatelstva-Ostatní institucionální (dopočet do PU)
528120,Výzkum CO,Výzkum a výv. v obl.ochrany obyvatelstva-Účel.podp.apl.VaVaI,"Výzkum a vývoj v oblasti ochrany obyvatelstva-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací"
528121,Výzkum CO,Výzkum a výv. v obl.ochrany obyvatelstva-Účel.podp.VŠ výzkum,Výzkum a vývoj v oblasti ochrany obyvatelstva-Účelová podpora na specifický vysokoškolský výzkum
528129,Výzkum CO,Výzkum a výv. v obl.ochrany obyvatelstva-Ostat.účel.podpora,Výzkum a vývoj v oblasti ochrany obyvatelstva-Ostatní účelová podpora (dopočet do PU)
5289,Výzk. kriz. říz.,Výzkum a vývoj v oblasti krizového řízení,Výzkum a vývoj v oblasti krizového řízení
528900,Výzk. kriz. říz.,Výzkum a vývoj v oblasti krizového řízení,Výzkum a vývoj v oblasti krizového řízení
528910,Výzk. kriz. říz.,Výzkum a vývoj v oblasti kriz.řízení-Inst.podp.výzk.org.,Výzkum a vývoj v oblasti krizového řízení-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            
528911,Výzk. kriz. říz.,Výzkum a vývoj v oblasti kriz.řízení-Inst.podp.mezinár.,Výzkum a vývoj v oblasti krizového řízení-Institucionální podpora na mezinárodní spolupráci ČR ve výzkumu a vývoji
528919,Výzk. kriz. říz.,Výzkum a vývoj v oblasti kriz.řízení-Ostat.instit.podp.,Výzkum a vývoj v oblasti krizového řízení-Ostatní institucionální (dopočet do PU)
528920,Výzk. kriz. říz.,Výzkum a vývoj v oblasti kriz.řízení-Účel.podp.apl.VaVaI,"Výzkum a vývoj v oblasti krizového řízení-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací"
528921,Výzk. kriz. říz.,Výzkum a vývoj v oblasti kriz.řízení-Účel.podp.VŠ výzkum,Výzkum a vývoj v oblasti krizového řízení-Účelová podpora na specifický vysokoškolský výzkum
528929,Výzk. kriz. říz.,Výzkum a vývoj v oblasti kriz.řízení-Ostat.účel.podpora,Výzkum a vývoj v oblasti krizového řízení-Ostatní účelová podpora (dopočet do PU)
529,Ostatní záležitosti,Ostatní záležitosti civilní připravenosti pro krizové stavy,Ostatní záležitosti civilní připravenosti pro krizové stavy
5291,Mez.spol.v kriz,Mezinárodní spolupráce v oblasti krizového řízení,Mezinárodní spolupráce v oblasti krizového řízení
529100,Mez.spol.v kriz,Mezinárodní spolupráce v oblasti krizového řízení,Mezinárodní spolupráce v oblasti krizového řízení
529130,Mez.spol.v kriz,Mezinárodní spolupráce v obl.kriz.řízení-Zahr.rozvoj.spolup.,Mezinárodní spolupráce v oblasti krizového řízení-Zahraniční rozvojová spolupráce
529131,Mez.spol.v kriz,Mezinárodní spolupráce v obl.kriz.řízení-Prevence soc.a krim,Mezinárodní spolupráce v oblasti krizového řízení-Program sociální prevence a prevence kriminality
529132,Mez.spol.v kriz,Mezinárodní spolupráce v obl.kriz.řízení-Protidrog.politika,Mezinárodní spolupráce v oblasti krizového řízení-Program protidrogové politiky
529133,Mez.spol.v kriz,Mezinárodní spolupráce v obl.kriz.řízení-Integr.romské kom.,Mezinárodní spolupráce v oblasti krizového řízení-Podpora projektů integrace příslušníků romské komunity
529134,Mez.spol.v kriz,Mezinárodní spolupráce v obl.kriz.řízení-Příprava kriz.sit.,Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5292,Zahr. pomoc,Vzáj. zahr. pomoc podle mezinárodních smluv,Poskytnutí vzájemné zahraniční pomoci podle mezinárodních smluv
529200,Zahr. pomoc,Vzáj. zahr. pomoc podle mezinárodních smluv,Poskytnutí vzájemné zahraniční pomoci podle mezinárodních smluv
529230,Zahr. pomoc,Vzáj. zahr. pomoc podle mezinárod.smluv-Zahr.rozvoj.spolup.,Poskytnutí vzájemné zahraniční pomoci podle mezinárodních smluv-Zahraniční rozvojová spolupráce
529231,Zahr. pomoc,Vzáj. zahr. pomoc podle mezinárod.smluv-Prevence soc.a krim,Poskytnutí vzájemné zahraniční pomoci podle mezinárodních smluv-Program sociální prevence a prevence kriminality
529232,Zahr. pomoc,Vzáj. zahr. pomoc podle mezinárod.smluv-Protidrog.politika,Poskytnutí vzájemné zahraniční pomoci podle mezinárodních smluv-Program protidrogové politiky
529233,Zahr. pomoc,Vzáj. zahr. pomoc podle mezinárod.smluv-Integr.romské kom.,Poskytnutí vzájemné zahraniční pomoci podle mezinárodních smluv-Podpora projektů integrace příslušníků romské komunity
529234,Zahr. pomoc,Vzáj. zahr. pomoc podle mezinárod.smluv-Příprava kriz.sit.,Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
5299,Ost.zál.kriz.st.,Ostatní záležitosti civilní připrav. na  kriz.st.,Ostatní záležitosti civilní připravenosti na krizové stavy
529900,Ost.zál.kriz.st.,Ostatní záležitosti civilní připrav. na  kriz.st.,Ostatní záležitosti civilní připravenosti na krizové stavy
529930,Ost.zál.kriz.st.,Ost.záležitosti civil.připr.na  kriz.st.-Zahr.rozvoj.spolup.,Ostatní záležitosti civilní připravenosti na krizové stavy-Zahraniční rozvojová spolupráce
529931,Ost.zál.kriz.st.,Ost.záležitosti civil.připr.na  kriz.st.-Prevence soc.a krim,Ostatní záležitosti civilní připravenosti na krizové stavy-Program sociální prevence a prevence kriminality
529932,Ost.zál.kriz.st.,Ost.záležitosti civil.připr.na  kriz.st.-Protidrog.politika,Ostatní záležitosti civilní připravenosti na krizové stavy-Program protidrogové politiky
